,Event_name,Address,Date,Time,Duration,Event_type,Organizer,Going,Interested,Respondents,Weight_Event_Type,Weight_Respondent_type,Long,Lat,Dist_filosofia,Dist_xior,Dist_calvariekapel,Dist_hears,Dist_81,Dist_maxim,Dist_taste,Dist_vrijthof
271,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",08-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
272,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",09-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
273,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",10-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
274,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",11-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
275,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",12-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
276,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",13-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
277,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",14-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
278,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",15-10-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
279,vriendjes and familie cantus,"Tiensestraat 53, Leuven",01-04-2022,20:00:00,4,Cantus,Crimen,0,61,61,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
280,ontgroeningscantus,"Tiensestraat 51, Leuven",17-03-2022,20:00:00,4,Cantus,Crimen,0,51,51,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
281,Welcome Home Cantus,"Tervuursevest 60, Leuven",28-02-2022,20:00:00,3,Cantus,Ekonomika,37,71,108,4,,4.695533737093726,50.86990845,0.69147143885408,0.9478250619820079,0.7158277226441322,0.8182679248543764,0.6687257415557817,0.9877504211462331,0.8362369235686931,1.1313917689006587
282,Third Place Cantus,"Tiensestraat 51, Leuven",21-10-2022,20:00:00,na,Cantus,Ekonomika,33,35,68,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
283,KULAKantus,"Tiensestraat 51, Leuven",10-04-2022,20:00:00,na,Cantus,Ekonomika,16,51,67,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
284,Represent your country cantus,"Tiensestraat 51, Leuven",27-02-2022,20:00:00,na,Cantus,Ekonomika,7,30,37,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
285,HDR cantus,"Tiensestraat 53, Leuven",20-04-2022,20:00:00,4,Cantus,HDR,7,8,15,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
286,Spring cantus,"Tiensestraat 51, Leuven",30-03-2022,20:00:00,na,Cantus,Politica,46,270,316,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
287,Fauduleuze Politiekers Cantus: duocantus Crimen,"Tervuursevest 60, Leuven",28-11-2022,20:00:00,na,Cantus,Politica,51,142,193,4,,4.695533737093726,50.86990845,0.69147143885408,0.9478250619820079,0.7158277226441322,0.8182679248543764,0.6687257415557817,0.9877504211462331,0.8362369235686931,1.1313917689006587
288,Openingscantus,"Tiensestraat 51, Leuven",27-09-2022,20:00:00,na,Cantus,Politica,18,51,69,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
289,never have i ever cantus,"Tiensestraat 53, Leuven",08-03-2022,20:00:00,4,Cantus,VRG,0,231,231,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
290,Duo-snackies cantus,"Tiensestraat 53, Leuven",10-03-2022,20:00:00,4,Cantus,VRG,0,152,152,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
291,VRG Eurosongcantus,"Tiensestraat 51, Leuven",07-03-2022,20:00:00,4,Cantus,VRG,0,126,126,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
292,Disneycantus,"Tiensestraat 53, Leuven",17-10-2022,20:00:00,4,Cantus,VRG,0,121,121,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
293,VRG familiecantus,"Tiensestraat 53, Leuven",29-04-2022,20:00:00,4,Cantus,VRG,0,85,85,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
294,opposite seks cantus,"Brusselsestraat 246, Leuven",09-03-2022,20:00:00,4,Cantus,VRG,0,59,59,4,,4.6885058,50.8820337,1.5490640298998237,1.4746845284434866,1.516013840426935,1.5131679231416668,1.5715611011723098,1.4527229338724015,1.4649739977506642,1.4100417689999982
295,sportcantus,"Tiensestraat 53, Leuven",02-05-2022,20:00:00,4,Cantus,VRG,0,37,37,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
296,Eerstejaarscantus,"Tiensestraat 53, Leuven",11-10-2022,20:00:00,4,Cantus,VRG,8,26,34,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
297,VRG doopcantus,"Tiensestraat 53, Leuven",02-11-2022,20:00:00,4,Cantus,VRG,0,33,33,4,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
298,Ekonomika Revue: FEB Zoekt Decaan â€“ 17/03,"Charles Deberiotstraat 24, Leuven",17-03-2022,20:00:00,4,Other,Ekonomika,175,253,428,1,,4.7031205,50.8761967,0.40320290517853513,0.2710107574604442,0.38912273194950436,0.3063894257706586,0.42274440050925055,0.2883214937855411,0.3249839339964829,0.3744971199269365
299,Ekonomika Revue: FEB Zoekt Decaan â€“ 16/03,"Charles Deberiotstraat 24, Leuven",16-03-2022,20:00:00,4,Other,Ekonomika,175,253,428,1,,4.7031205,50.8761967,0.40320290517853513,0.2710107574604442,0.38912273194950436,0.3063894257706586,0.42274440050925055,0.2883214937855411,0.3249839339964829,0.3744971199269365
300,Super Arcade Night ,"Dekenstraat 2, Leuven",21-11-2022,20:00:00,4,Other,Ekonomika,29,64,93,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
301,Cocktail Mocktail workshop,"Dekenstraat 2, Leuven",19-09-2022,20:00:00,4,Other,Ekonomika,31,30,61,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
302,Ekonomika 101,"Dekenstraat 2, Leuven",17-10-2022,20:00:00,na,Other,Ekonomika,13,30,43,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
303,Eerste Hulp Bij Examens,"Parkstraat 51, 3000 Leuven",12-06-2022,20:00:00,,Other,Ekonomika,6,22,28,1,,4.703200195589407,50.8729947,0.36845600880709606,0.494612146062627,0.3955651497716607,0.4038106263977297,0.3550222287608217,0.5392470745141451,0.4573742564362027,0.6816705107899027
304,Battle of the countries Quiz,"Dekenstraat 2, Leuven",15-11-2022,20:00:00,na,Other,Ekonomika,7,18,25,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
305,Eerste Bachelor Team Kick-Off,"Dekenstraat 2, Leuven",03-10-2022,20:00:00,na,Other,Ekonomika,3,16,19,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
306,24 urenloop,"Tervuursevest 101, Leuven",25/10/2022,20:00:00,26,Other,LOKO,2300,3600,5900,1,,4.6889247,50.86831205,1.395543801573989,1.603115204157835,1.4081834275284497,1.4994370408387223,1.3809027245510372,1.6315608279363527,1.500881657585316,1.743567537763494
307,Movies@Lokation - Everything Everywhere All At Once,"Sint-Michielsstraat 2, Leuven",12-08-2022,20:00:00,na,Other,LOKO,11,106,117,1,,4.614654676416455,50.9012646,9.913762407205914,9.900011778359445,9.89077506072235,9.913348933429887,9.926899526798797,9.883768226639589,9.871926636701094,9.850657459638263
308,Slotavond Interfacultair Theaterfestival - Theater Raakt,"Charles Deberiotstraat 24, Leuven",19/05/2022,20:00:00,3,Other,LOKO,58,30,88,1,,4.7031205,50.8761967,0.40320290517853513,0.2710107574604442,0.38912273194950436,0.3063894257706586,0.42274440050925055,0.2883214937855411,0.3249839339964829,0.3744971199269365
309,cocktailworkshop,"Tiensestraat 55, Leuven",12-10-2022,20:00:00,na,Other,Politica,12,55,67,1,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
310,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",26-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
311,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",27-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
312,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",26-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
313,Luke Fowler - Patrick • Studio STUK,"Naamsestraat 96, Leuven",04-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
314,Luke Fowler - Patrick • Studio STUK,"Naamsestraat 96, Leuven",05-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
315,Luke Fowler - Patrick • Studio STUK,"Naamsestraat 96, Leuven",06-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
316,Luke Fowler - Patrick • Studio STUK,"Naamsestraat 96, Leuven",07-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
